"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109"
"t48",0.0795161520091543,-0.0349122812376803,-0.0493484016951493,0.00072343427302345,-0.00150462624413978,0.000155621574807768,-0.00672664480711786,-0.0121708409091148,-0.000444893152862135,0.0134249421639821,0.317624006903494,0.00323394352427663,0.000316184651142262,-0.227389603045618,-0.0418925657582573,-0.000727020821129798,0.019956907956406,-0.00065963872625191,-0.00274342604156394,0.445432616297333,0.0964704201431714,0.0113631316266122,-0.0471331563508148,0.0150917496711803,-0.00714176107326731,-0.0015845385087313,0.0126599690384893,-0.000836483102376662,0.00347704340322143,-0.000328288543822768,0.000517629283334081,1.84799767273722e-07,0.00088475399715759,-0.0496239926008287,0.00223312076146632,0.0211845185875217,-0.0824229030693618,0.00806089404211695,-0.00120051544017832,0.0431953869901523,-0.0500884709655026,0.0555872807121485,0.00426201018276186,0.00827301352916381,-0.0633493049449891,0.00866160347037837,-0.0560096966211086,-8.3677517543816e-05,-0.116443986337659,0.000324046840439688,0.276408425903871,-0.0195324389729385,0.00493325832515004,5.71077586752528e-05,-0.0147021742585958,-1.7396015608878e-05,-3.53904862319752e-05,-0.0101779509447126,-7.9904843247329e-05,-0.00495433876274668,-0.000156161924400281,0.00166519653441108,0.000530282496436415,9.97752683823869e-05,5.64071454105026e-05,1.22526568632849e-05,-0.000592831286883342,-1.48494743155598e-05,-0.00139881996922438,-3.5634710958472e-08,-8.52036470092766e-05,1.20779962157748e-06,4.66175691721249e-05,4.08221034507435e-06,-2.99631617264863e-07,-5.14545335546177e-05,7.07098045418103e-07,-4.20795815706925e-15,-6.19287029475892e-15,5.95439414592471e-10,-1.03684160835185e-07,-5.11434270218032e-15,1.96368361267162e-14,-3.07716616182785e-14,0.707106781186548,-1.15920560775017e-12,2.09347466404393e-14,-3.16632089242417e-14,5.81430520049664e-15,-1.88900468691931e-07,1.7466665674781e-14,4.48335597091089e-14,-5.81435388648548e-15,-1.75029173961914e-16,3.81251152209318e-15,-5.98232334763258e-15,-3.31923267719003e-15,3.66149558609485e-15,1.92778488444905e-15,-7.03015173957164e-16,-2.47079160189646e-15,5.4379057446903e-15,-1.75373711171817e-15,-3.43841061709885e-16,6.90932847076824e-16,1.08744214042725e-16,-6.08587621330116e-16,5.82193042658227e-18,-4.00367957239598e-16
"t2",0.0782106463319535,-0.0304168334389922,0.0502826578947545,0.0019456362678438,-0.000525565384217381,8.31398291310273e-05,-0.00364915211592518,-0.00675527813492522,-0.000406893629763754,0.0199331035654438,0.0674602492258446,-0.000738213942252939,0.00763544932132374,-0.0438725864412575,-0.00239062539368314,0.000918437577249187,-0.0700883816695514,-0.000256377148042469,-0.0019140387302641,0.0274093333054267,-0.00778309675330284,-0.00036474703837408,0.0199606369283207,-0.014213473266886,0.0207059298869606,0.0019624134148236,-0.00398240724534912,0.00131767242643085,-0.0141026374758544,0.000801352293848893,-0.00130674616543274,-4.692301870219e-07,-0.00236942540262738,0.167214993310583,-0.00756619831650359,-0.0716086461085772,0.19808781985972,-0.222665785673567,0.00607478519881192,-0.254305482462738,0.296898766936434,-0.383900169426946,-0.0341369687400691,-0.0700113067636873,0.652906211274682,0.0142221723927632,-0.183859364097502,-0.000387816752490518,-0.167453790650326,0.001587369946214,0.109154431646158,0.00809305000859916,-0.00940216257192568,-0.000169417581921082,-0.171731548712648,0.000203136884650816,0.000363137654091783,0.00367821687865346,0.00074682307965444,-0.0883247324080264,0.00324351264478263,-0.00171144645227073,-0.00756509552456119,0.00465515172779993,-0.000876589356869272,-0.000189189892226177,-0.0331477071537413,0.000263601833795569,0.00241200274642832,7.16219143136409e-07,0.00176052495640852,-2.66805036551468e-05,-0.00106900627646939,-9.49731041447528e-05,7.18330994750294e-06,-0.0130000910717061,-2.66065293797319e-05,6.05277918701675e-16,-8.21058106066667e-16,1.77115024205718e-07,-2.22745832045013e-05,3.7699935743367e-16,1.32974034030516e-16,-3.85657269882144e-16,6.13113431109782e-16,-1.04833529546929e-16,-8.05321112084514e-16,1.4107150873014e-16,1.57586075265337e-15,-1.75159135938608e-05,1.09226688022936e-16,-3.17773308660177e-16,3.80560885743268e-16,-4.33537658479658e-17,2.66292498430044e-16,-6.82721837439577e-17,6.32031023702923e-16,8.64648633749979e-17,4.31064084726831e-17,-3.30796583410469e-16,4.74455229413559e-17,3.31891619740804e-16,1.91568815047697e-16,9.41401357640871e-17,-2.94141898322686e-16,5.30389918801087e-17,-5.25621984818925e-16,7.79265641677911e-17,2.87343998654992e-17
"t54",0.0955951363228867,-0.0753137278980437,0.136402360881982,0.00998469943965614,0.00362121027128765,-6.90737984951702e-05,-0.00195497795312061,-0.00640055561273502,-0.00227283096180908,0.162414808900703,-0.00387341581577209,-9.13764437241397e-05,0.00118892716617507,-0.0114425261670142,-0.000905233091802725,0.00180935425599577,-0.201697606779152,0.0202628578949368,0.0195367738196922,0.0398803059179345,-0.335687368722884,0.000839004731615023,-0.00886263744911762,0.00308600804785679,-0.0132626577376398,-0.000277938268576972,0.000483278521901304,-0.00014309122430213,0.00362461447542853,-3.86094059937111e-05,5.75865521038679e-05,2.03461148312083e-08,8.72019266793121e-05,9.70962926289953e-05,-5.64565060433894e-05,-0.000677064889709256,0.00698320083521037,-0.0245877552707606,-0.000375838342824206,0.00321589568575673,-0.00335152058428587,-0.00405064850842413,-0.000853593117927568,-0.00208297663160189,0.0299436786860627,0.000987255491602099,-0.0128035310311882,-3.81739821254413e-05,-0.0166262072101392,0.000256994393116413,0.0222137065432534,0.00177829061211509,-0.00258853910608633,-7.8911068696161e-05,0.122811609858631,6.20836039783301e-05,0.000181711657022783,0.00394603282416045,0.00100121881694809,0.399816037671465,-0.0038937151184225,6.56926310197466e-05,0.000140329307812605,-0.00403451725392358,-0.000165800115684383,-4.51604568045406e-05,0.76636539227589,-0.000151395642422705,-0.000818147467158762,-1.20614916681623e-07,-0.000263898756739544,3.19842942182978e-06,0.000115765331603263,9.92186992157204e-06,-7.00153417794316e-07,-0.0996626269166789,9.22189992524306e-07,-1.04629710111115e-15,1.04380182904248e-15,3.6701146283614e-10,-7.29528515999722e-08,-1.25666930957176e-15,-2.48282043664239e-16,-6.14393816140266e-16,-1.12794813696726e-15,-5.07849348333124e-17,-1.67952966372525e-15,4.30361303823008e-16,-4.32650876930341e-16,-1.51410512843661e-07,4.06709827338032e-16,1.58319355212385e-15,1.84634552215827e-16,-6.11493917075932e-16,3.67795212332656e-16,-4.54694580720512e-17,-1.99672589239411e-16,2.4352160574435e-16,-1.42353811477597e-16,-4.68114195499746e-16,4.825638899165e-16,3.28269163952877e-16,4.95921004978072e-17,4.41682559281211e-16,5.63478103745879e-16,-6.50615697774884e-17,8.06011965939798e-17,-3.56892468072236e-16,-2.14880826261923e-16
"t55",0.0964947986977001,-0.0774627218943926,0.140493967145152,0.0103521887688659,0.00379535085064096,-7.37137241239429e-05,-0.00212027031011631,-0.00695435022756728,-0.00247951015717583,0.177252897500478,-0.00449181457770256,-0.000108627222344479,0.00141954965458846,-0.0138452578146798,-0.00110907435245391,0.00232778472279982,-0.260905538698874,0.0265388867460633,0.0256610949762927,0.0544401761158299,-0.460681259453908,0.00116177865795442,-0.0135267807483328,0.00562808737056482,-0.0254852388217089,-0.000580526518034738,0.00110020349758045,-0.000347912562220221,0.00993057142295271,-0.000171692286007863,0.000278003232580631,9.97232770696627e-08,0.000500301482082623,-0.0407536561850055,0.00197534952898903,0.0191081534079093,-0.0722906891285414,0.165705772632521,0.00156027803735387,-0.00953479241620102,0.00977179111477372,0.00846716989574411,0.00139273222460616,0.00314473740745975,-0.0357904161289342,-0.00092047916512937,0.0119153674074975,2.94755892034289e-05,0.0127841799209756,-0.000163237982548934,-0.013275726526091,-0.00104483761001064,0.00145889671352095,4.18635129170405e-05,-0.0601686322090405,-2.91453811351179e-05,-8.47002737525029e-05,-0.00182032315897146,-0.000460761400865195,-0.18117589154122,0.00174353501241879,-2.50793512387823e-05,-5.29538831797113e-05,0.00141557721376007,5.80979323718425e-05,1.57319452308399e-05,-0.254594126037284,4.87368079741431e-05,0.000256265094100354,3.4799029527288e-08,7.44624814731095e-05,-8.5640188925902e-07,-3.01186054031954e-05,-2.55306850581731e-06,1.7610963949668e-07,0.020552637258591,-1.69150809511964e-07,-1.5598241657527e-15,-2.8317171940473e-15,-1.97426979612498e-11,3.53646838202604e-09,-9.79446780810104e-15,-6.36482249162108e-15,5.39286118500747e-16,-2.07387471476862e-14,-7.86708675294733e-14,0.707106781186548,-6.84191968575299e-14,1.89160617508274e-14,3.57609216233677e-09,-1.05368459703893e-14,2.7667647756568e-14,1.78657734202557e-15,1.76764706713396e-15,-8.44110704111606e-15,-1.27947037099548e-15,-6.30393960834902e-15,-2.41012047515833e-17,2.15770348407237e-15,2.79771852150756e-15,1.57476458987554e-15,-1.51175577158639e-15,-1.08387183366697e-16,-1.70301253000509e-15,-4.97389434302242e-16,-1.99192725889078e-15,-1.14066831227072e-15,9.57089143414373e-16,-2.75892352951068e-17
"t56",0.0964947986977001,-0.0774627218943926,0.140493967145152,0.0103521887688659,0.00379535085064095,-7.37137241239264e-05,-0.00212027031011631,-0.00695435022756726,-0.00247951015717586,0.177252897500478,-0.0044918145777026,-0.000108627222344537,0.00141954965458842,-0.0138452578146798,-0.00110907435245393,0.00232778472279999,-0.260905538698874,0.0265388867460633,0.0256610949762925,0.05444017611583,-0.460681259453909,0.00116177865795433,-0.0135267807483327,0.00562808737056474,-0.0254852388217087,-0.000580526518034918,0.00110020349758048,-0.000347912562219943,0.00993057142295276,-0.000171692286007986,0.000278003232580436,9.97232769780929e-08,0.000500301482082514,-0.0407536561850056,0.00197534952898926,0.0191081534079096,-0.0722906891285416,0.165705772632522,0.00156027803735392,-0.0095347924162007,0.00977179111477344,0.00846716989574542,0.00139273222460601,0.00314473740746055,-0.0357904161289349,-0.00092047916512943,0.0119153674074968,2.94755892037783e-05,0.0127841799209753,-0.000163237982547906,-0.0132757265260908,-0.00104483761001026,0.00145889671352161,4.18635129195238e-05,-0.0601686322090407,-2.91453811354001e-05,-8.47002737530392e-05,-0.00182032315897331,-0.000460761400864745,-0.18117589154122,0.00174353501241753,-2.50793512377023e-05,-5.29538831784554e-05,0.00141557721375813,5.80979323710901e-05,1.57319452316592e-05,-0.254594126037287,4.87368079727605e-05,0.0002562650941007,3.47990307177708e-08,7.44624814743105e-05,-8.56401888561743e-07,-3.01186054031677e-05,-2.55306850574803e-06,1.7610964159125e-07,0.0205526372585911,-1.69150807614177e-07,2.10565497709899e-15,1.96729628681521e-15,-1.97451850158426e-11,3.53650067563827e-09,1.07865758174429e-14,6.48074904240426e-15,-2.95189978171276e-16,2.14636440927974e-14,7.87221715227532e-14,-0.707106781186546,6.81451238173319e-14,-1.80681749943623e-14,3.57609294612685e-09,1.03986816762412e-14,-2.86451985544564e-14,-1.61295678779697e-15,-1.03106631415672e-15,8.29977759950044e-15,1.3195489769468e-15,6.63190825319399e-15,-2.73284925233774e-17,-2.10136947055463e-15,-2.4136891327377e-15,-1.97949632709076e-15,9.14716859103531e-16,1.25968700606872e-16,1.46146670902929e-15,4.52464145035118e-17,1.67969173449414e-15,1.33374876182301e-15,-4.13648666156401e-16,3.96268288570488e-16
"t66",0.0968033932829396,-0.0787886156761846,0.143117190983461,0.0106317313634549,0.00396759783089075,-8.06413993542074e-05,-0.00247621712574215,-0.00819832815142914,-0.00299022134167851,0.214259435414785,-0.0261653658900651,0.000198862604468685,-0.00193683006642145,0.00926866568209953,0.000423212825686505,-2.83503184282385e-05,-0.000889566797780156,0.00082497881713367,0.000927963298198692,0.00404105144418122,-0.0351682084810552,9.14672825389796e-05,-0.000683912293334372,-0.000482705065251634,0.00333949456324353,0.000118570206077862,-0.000307743385451961,0.000117142111495938,-0.0043469036776122,0.000138291488829321,-0.00023918949403703,-8.67872712683918e-08,-0.000484569170559786,0.0721836311468445,-0.00383498332661495,-0.0380128745799712,0.180660605766044,-0.513664805519805,-0.0078789579998044,0.121219597590699,-0.136202710754458,0.0892343955608176,0.00491694779393236,0.00860336211375003,-0.045610076637718,-0.000302813586030737,0.00384726516115755,-7.7467239891242e-06,-0.0035247426913527,0.00014564847696527,0.014791553885042,0.00123309595548644,-0.0019715063181378,-6.83985577614849e-05,0.126836576937045,7.13712209325455e-05,0.000213014083434693,0.00476490279186061,0.00121752547539653,0.509817751965355,-0.00516484131971093,0.000445035186253742,0.00192247476162903,0.00603341173209417,0.000240623361346751,5.74759890376482e-05,-0.372920358017578,3.6806850635368e-05,8.48495878181151e-05,-1.49938838159627e-08,-4.16333767461184e-05,6.56917534189606e-07,2.48429369865299e-05,2.13185435562016e-06,-1.46407165019686e-07,0.380323498078452,1.30040959675851e-06,3.81104848777728e-16,3.02339278335369e-16,3.54245003106566e-10,-7.05244334042732e-08,-7.81054299061332e-16,7.31821022851578e-16,4.28855069232972e-16,2.46054666719428e-16,2.86419594785609e-16,7.31761792416805e-16,-4.67826589669333e-16,2.65236508971423e-16,-1.47563600260131e-07,-2.04903900315663e-16,-5.33411053778652e-16,1.17992380829947e-17,-6.14098834592059e-17,-5.93682161063517e-17,-8.95836846516559e-17,1.80231836318015e-16,-1.02792023414524e-16,-2.0483208585561e-16,-1.63761556012864e-16,-2.79069576431124e-16,6.57275266363743e-16,1.94468463781954e-16,9.52804448203237e-17,-4.86089686682539e-16,1.88018460551903e-16,3.13804598264914e-16,3.43373425218059e-16,-5.43637170184395e-16
"t79",0.0989918358484882,-0.0845437207844302,0.154163006287082,0.0116630600352455,0.00449177256420989,-9.66861653206541e-05,-0.00314453301577302,-0.0104829589933296,-0.00388395678557476,0.278724977758193,-0.0465871900508128,0.000432202287465139,-0.00439179273947127,0.0243996584168985,0.00132883783498301,-0.000968555199605261,0.0984220941575956,-0.00805565351658817,-0.0074173523879065,-0.00826097570080483,0.0639756071325311,-0.000138729018989102,0.000216389684992669,-7.16062161366359e-05,0.000701839922887416,3.37011273337153e-05,-0.000105000246779761,4.40669995312656e-05,-0.00185735531477415,7.65475300406511e-05,-0.000135834981395338,-4.95038739673671e-08,-0.000287875976146847,0.0529708189189769,-0.00289710998096658,-0.0289341993165757,0.147042073092281,-0.442474840769061,-0.0075247633315896,0.129609559745888,-0.146640926679949,0.114526696115806,0.00774772228508019,0.0147857213642772,-0.115337553915841,-0.00223827490808868,0.0289215811205818,6.06400199384351e-05,0.0262121583110306,-0.000290431475464357,-0.0226914614406087,-0.00176689157892001,0.00240611600347205,6.68215735373431e-05,-0.0930178870333161,-4.47239090832723e-05,-0.000129951950036657,-0.00279416027118725,-0.000707429893542869,-0.278979076662201,0.00269580732868745,-0.00010207702763928,-0.000403406764888395,-0.000525226213665415,-2.04064516985354e-05,-4.2902236797408e-06,-0.00395204529927157,2.64236571227542e-06,1.10018633570387e-05,-5.24952093482159e-09,-1.79169737775653e-05,4.52839456867844e-07,2.25055153972025e-05,2.16049326238818e-06,-1.90996684265151e-07,-0.693381558273447,-1.14633942207643e-06,-6.82144674506463e-16,-4.8425426129044e-16,-3.57705647450105e-11,6.28637174260316e-09,6.17561557447743e-16,-1.82819053819923e-15,-3.68790871301243e-16,-7.67615138119737e-17,6.44492058117727e-16,-8.35919874986324e-17,-6.01323413465035e-17,-1.11253118940642e-15,5.74698758513437e-09,3.44051904529811e-16,-8.41949789807357e-16,-8.52616588442601e-16,-3.25974953094617e-17,-2.37569940143534e-16,1.33121326371101e-16,-3.89430446436077e-17,1.04151517468632e-16,3.8774161482088e-16,3.66527839145831e-16,4.63726334441585e-16,-4.57099635919889e-16,1.21221959903549e-16,1.43592209167185e-16,5.63785129692462e-16,9.73288290240237e-16,8.99887803162969e-17,-8.61431153760158e-16,5.15458400103866e-16
"t81",0.100490438532702,-0.0885291556521444,0.161818769326639,0.0123806791050737,0.00485886211917445,-0.000108043707458706,-0.00362215827160334,-0.0121174722239029,-0.00452490306417903,0.324967351981393,-0.0617681682021415,0.000608188892993952,-0.00624804028079773,0.0359293447275484,0.002023925118227,-0.00171078031064736,0.177066442736701,-0.0151383630321452,-0.0140839869650696,-0.0183062064217648,0.145175145120577,-0.000328219441198943,0.00099892239491943,0.000321861574981567,-0.00189294515716296,-5.34544434823538e-05,0.000112410405161974,-3.68643848150229e-05,0.00106071490724273,-1.21951748052258e-05,1.72720931187822e-05,6.02822671819413e-09,2.13174009750642e-05,0.00651153111192289,-0.000418106388662914,-0.00433134203823581,0.0285675418836253,-0.100914383320468,-0.00212097297155871,0.0429940863196105,-0.0490545854462709,0.045563744858287,0.00354101100747297,0.00707444124538324,-0.0639627010324219,-0.00148862389995468,0.0192638762996192,4.76603609715779e-05,0.0206864505632519,-0.000284263251900539,-0.0241431591354806,-0.00192758912046832,0.00280095115320761,8.64196946659113e-05,-0.141785813633606,-7.56786410030578e-05,-0.00022407120789518,-0.00495606197958903,-0.00126316996459758,-0.520691212754989,0.00521521956381978,-0.000409733076463006,-0.00176623394789375,-0.00556123946364423,-0.000221867615130017,-5.30841966215184e-05,0.352086201417769,-3.55953500445048e-05,-8.43929808661235e-05,1.7103590158364e-08,5.01966750961023e-05,-9.46070512895972e-07,-4.10762847950844e-05,-3.75782155456284e-06,3.02402880349954e-07,0.586733545187365,7.34621078299694e-07,4.89153437845006e-16,4.68501401624923e-16,3.3012816262318e-12,-5.01475849561117e-10,-4.31512464649231e-16,1.86882843249633e-15,1.62154982871046e-17,-4.05708452944076e-16,-1.25869092498267e-15,-5.51113516801538e-16,5.51460479697529e-16,-2.30622084065402e-16,-1.51754939128928e-10,-4.82674506636778e-16,1.45983927557535e-15,1.34516963540277e-15,2.1355571006721e-16,2.21435313054678e-16,6.77210681249045e-17,1.02969072992753e-15,-1.31941498364019e-16,-4.30343601189949e-16,-3.00505549074592e-17,-4.11740688935538e-16,1.22514845490862e-16,-5.5431242037619e-16,-5.79800509383081e-16,-4.92444626742916e-16,-1.35229826468686e-15,-3.38108447489605e-16,9.73456917070597e-16,1.3866151556063e-16
"t94",0.10155710478693,-0.0913856791706843,0.167308838918611,0.0128965422164587,0.00512379156174248,-0.000116294214536425,-0.00397113538886062,-0.0133125039175221,-0.00499419007110295,0.358829697257999,-0.073122471532671,0.00074092640234596,-0.00765015951926944,0.0446771229300243,0.00255348439875527,-0.00228528921150545,0.238045665329726,-0.020651826220592,-0.0192782347598839,-0.0262271934613946,0.209307731852003,-0.000478291262294091,0.0016366543066865,0.000658117528445609,-0.00413901268091621,-0.000130376371440868,0.000307933892687404,-0.000110640237371904,0.00378219819044717,-0.000101190347208128,0.00017229400269651,6.23502639890757e-08,0.000340068688291509,-0.0465870832301226,0.0024616436226998,0.0243719351232702,-0.115187951015528,0.328092548860147,0.00512149146667331,-0.0818342536815221,0.0922142447721429,-0.0661692350944358,-0.00419273083740684,-0.00784275263513591,0.0578897154210964,0.00107824555829575,-0.0139297150831287,-2.90288004159283e-05,-0.0125508470989121,0.00014421014526696,0.0115614809718245,0.000908264220379157,-0.001268497920627,-3.69382696776947e-05,0.0561390372340516,2.8754214255599e-05,8.45519500874084e-05,0.00185141423510637,0.000470782772284223,0.191178080157519,-0.00189282579718662,0.000127268644197046,0.000542386825554559,0.00158965547845829,6.33382915606615e-05,1.50666798313663e-05,-0.0953473080779128,9.34314179445127e-06,2.15571643665514e-05,-4.0249905516066e-09,-1.15524887075266e-05,2.06576794763049e-07,8.71334073389141e-06,7.88324707028363e-07,-6.1999443246391e-08,-0.0982994907288517,-1.09108539998693e-07,2.24973833140616e-16,1.81394571824527e-15,-1.28229627704052e-13,1.69864287566379e-11,5.06213994333482e-15,-1.25877383738357e-16,2.96609832462547e-15,-3.14190947564574e-15,-8.21493555125718e-15,-6.08988228768814e-15,3.60645600667601e-15,-7.33307021503267e-16,1.87545077648085e-12,1.17692428801222e-15,-2.83465701606982e-15,6.47919218277337e-16,6.70140893648259e-15,7.25836544833765e-15,-2.73277794048245e-15,-0.707106781186548,-9.04472348135062e-14,-2.39257865839314e-14,-4.0800864154894e-14,-3.51378921439126e-14,4.18204967184144e-14,8.81729481806938e-15,-2.37317748354629e-14,-7.35056546879997e-15,-3.91860480696005e-15,6.22874148092922e-16,7.28617193888534e-16,2.8436731210497e-16
"t95",0.10155710478693,-0.0913856791706843,0.167308838918611,0.0128965422164586,0.00512379156174249,-0.000116294214536453,-0.00397113538886062,-0.0133125039175221,-0.00499419007110298,0.358829697257999,-0.073122471532671,0.000740926402345936,-0.00765015951926952,0.0446771229300243,0.00255348439875526,-0.00228528921150542,0.238045665329726,-0.020651826220592,-0.0192782347598838,-0.0262271934613946,0.209307731852003,-0.000478291262293952,0.00163665430668645,0.000658117528445607,-0.00413901268091612,-0.000130376371440742,0.000307933892687458,-0.000110640237371895,0.0037821981904467,-0.000101190347208252,0.000172294002696619,6.23502639098978e-08,0.000340068688291488,-0.0465870832301228,0.00246164362270003,0.0243719351232699,-0.115187951015528,0.328092548860147,0.00512149146667331,-0.0818342536815218,0.0922142447721431,-0.0661692350944357,-0.00419273083740679,-0.00784275263513556,0.0578897154210963,0.00107824555829615,-0.0139297150831282,-2.90288004156702e-05,-0.0125508470989126,0.000144210145266896,0.0115614809718243,0.000908264220379054,-0.00126849792062672,-3.69382696773983e-05,0.0561390372340537,2.87542142545109e-05,8.45519500885892e-05,0.00185141423510666,0.00047078277228416,0.191178080157519,-0.00189282579718522,0.000127268644197722,0.000542386825553318,0.00158965547845784,6.33382915599851e-05,1.50666798310597e-05,-0.0953473080779131,9.34314179477997e-06,2.15571643652421e-05,-4.02499104442042e-09,-1.15524887074028e-05,2.06576794549149e-07,8.71334073405256e-06,7.88324706802465e-07,-6.19994448607147e-08,-0.0982994907288532,-1.0910854055722e-07,-4.63028870218487e-16,-1.97870122399485e-15,-1.26069539488025e-13,1.69882580225433e-11,-5.13890145714679e-15,-5.58957571890659e-16,-2.98386329049816e-15,3.47161535629859e-15,8.82053504655111e-15,6.56152378524649e-15,-3.92768239609618e-15,1.2779469831263e-15,1.87503776440691e-12,-9.50402558553499e-16,2.37209880541647e-15,-1.30993306479699e-15,-6.80839009742152e-15,-7.35649274264529e-15,2.64071950207251e-15,0.707106781186547,9.0603007867119e-14,2.40318254121292e-14,4.07557282678865e-14,3.52296418619945e-14,-4.17565287902377e-14,-8.40656344577609e-15,2.41126389682663e-14,7.84834979124238e-15,4.27029288666003e-15,-6.75403743349845e-16,-1.14463478748513e-15,-5.7707971489439e-16
"t43",0.0968467532092445,-0.079926982086005,0.145531064097136,0.0109793608117262,0.00431546669803694,-0.000123883313152013,0.00405592124540347,0.0082531252858354,0.00123258541760423,-0.0813860944947955,0.00941197936642388,-0.000219257306874993,0.0025145853850524,-0.0194713813663338,-0.00139691440070759,0.00268070196113555,-0.305270353823229,0.0332882321166357,0.0330177965253977,-0.0819915373914975,0.231414464675885,2.91934581655715e-05,-0.00709346059827004,0.00358123347481359,-0.0907858721833412,-0.000112798762599533,0.000265582016748671,-8.38686656240567e-05,0.0129668212764817,-1.45007719836317e-05,1.95749653817691e-05,6.77551938359729e-09,2.22756186565107e-05,0.00298145764327777,-0.000166220983649497,-0.00165392599176564,0.00698406158118398,-0.0134181054791611,0.000116942273032783,-0.0102114092025997,0.0121602536922556,-0.0220078407262824,-0.00246754717109827,-0.00545552448623242,0.0650182748370683,0.00195698917521705,-0.0253708262160586,-7.49431691589298e-05,-0.0326558903265964,0.000542683436084273,0.0497471534058401,0.0040722216134198,-0.00636425511944608,-0.000231927521436758,0.836696245344144,-0.000383623404468515,-0.000683175409370402,-0.00801605538691718,-0.00177290287943361,-0.261122590025008,0.000557837650500664,0.000374123634456448,0.00159627859475646,0.0641834070132012,2.32851366904321e-05,2.71405776342446e-05,-0.0229580482231749,-2.79630817701701e-05,-0.000255886372907802,-6.51335869202173e-08,-0.000152744242972292,2.07250883989552e-06,7.82173612667278e-05,6.79286308488903e-06,-4.90437590172224e-07,-0.00658467115761107,9.56282514689901e-07,3.9014774543115e-16,1.60654647357199e-16,3.76942200769905e-10,-7.50275609417983e-08,3.30464822173582e-16,-5.72799380491229e-16,3.43989111630643e-16,4.11563144675497e-16,-1.73702916593979e-15,-3.14743890672542e-16,-4.21069943530998e-16,1.55638068893241e-17,-1.5656414112323e-07,-8.85885408705086e-16,6.09704099447756e-16,4.15249432061948e-16,-5.0818454566318e-17,-1.00120957135032e-16,-1.11187799666236e-16,-1.26497126411033e-15,-3.36248440324533e-17,-2.0198734774664e-16,1.08851546585942e-16,-2.50032732085961e-16,4.31946145518225e-16,4.58684162550421e-16,4.7024197116378e-16,2.95011411133306e-16,-3.03901868947687e-16,-2.9620403352304e-16,1.54146861579464e-15,1.24083384613322e-16
"t49",0.0978449569181516,-0.0824309758176125,0.150324973061802,0.0114235185042728,0.00454390484575588,-0.000133066573010291,0.00443522158193352,0.00904315896739404,0.00135666381940785,-0.0896175469868694,0.0110906731932004,-0.000265680749713471,0.00306200919123061,-0.0240699692323827,-0.00175142890375287,0.00355357598387754,-0.407203208460726,0.0450421291257627,0.0448232268216398,-0.116376064949989,0.330491393832239,4.21290415482806e-05,-0.0114785644428386,0.00719753227744095,-0.194840251739825,-0.000269416714498697,0.000710709012180558,-0.000245414749563934,0.0449077179820122,-0.000114018982305378,0.000183612981047056,6.57877441263529e-08,0.00032548654677584,-0.0215192415416376,0.000980777562060149,0.0093137117769925,-0.0279279068653512,0.0430458922154947,-0.000276827629584214,0.0189564651336905,-0.0222888364514095,0.0309791304253822,0.00281729900337273,0.00582133995169801,-0.0562931191178148,-0.00134528317976843,0.0174099296880837,4.30044975322733e-05,0.0186630039529059,-0.000257025112657995,-0.0221688159367229,-0.0017839293377112,0.00267335288483419,9.16161747169055e-05,-0.304604619255069,0.000133628998639289,0.000236221820892547,0.00274193754152673,0.000604921978693252,0.0876747069035568,-0.000184986206748556,-0.000104824182119894,-0.000441723312717282,-0.0164215381353322,-5.94916966923275e-06,-6.8901679916184e-06,0.00553476097851391,6.51275666888968e-06,5.7827148413154e-05,1.34333283720776e-08,3.07246901676439e-05,-3.92894056206609e-07,-1.43498770585317e-05,-1.23060239776747e-06,8.6556768244777e-08,0.000919871883749595,-1.15751703608235e-07,2.50288263320737e-15,1.17994552234676e-15,-4.95265736831364e-12,6.46723755277911e-10,5.14111322957866e-14,-5.24066220541814e-14,-4.20702679755965e-14,-1.15942975706385e-12,-0.707106781186547,-7.85974069031706e-14,-3.68110496331586e-13,-2.68355527805185e-15,-1.95248718165333e-09,2.91244831805079e-14,1.02995128294962e-13,-7.88626976222506e-15,5.09495478253115e-15,7.74306194633311e-15,-6.29916844741946e-15,8.93369692014193e-15,-7.71683436671808e-17,4.12701182383826e-15,-4.79338347711075e-16,-2.83029529019906e-15,-3.2983598491354e-15,2.08824438321579e-16,-3.04372485932382e-15,-6.35613523619627e-17,-6.09592671479975e-16,1.44957830461312e-15,-3.30951445596371e-16,-3.11296300857578e-16
