"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102"
"t81",0.0929798205352177,0.167824063670586,0.0212880743582232,0.216263565133215,0.0408805859983713,0.0020925715935155,0.0446373376138997,0.000900905087017042,0.0560901065527028,-0.118223724966825,0.191460207183688,0.0908420803914432,-0.0807357449426494,-0.299595315440637,-0.0385797992828961,0.000329015721233006,0.00098499927859258,0.000141557028767947,0.000213599558595304,0.000424643277224188,-0.309267190773675,-0.00492618338905113,0.00277060317481886,0.00205976097010978,-0.00373301938314406,0.0584306405150592,-3.59339267529367e-05,-0.00433421791856355,1.69402240860032e-05,-5.60995733155101e-06,1.13670120945342e-15,-8.46286934339802e-05,0.00123236368289203,-0.0364445503930288,-0.0325124780712534,-0.00686460340897507,-0.00222429836563965,0.00710884718568136,0.244777854027237,-0.228017476917019,0.00100554771680264,3.17664940849113e-06,0.000207178377594597,-0.000960244243871561,-0.068500655487675,-0.00137648862370333,0.00230416716190165,0.00082013403992853,0.000599130673298398,0.000312063146243789,-0.00174903342088784,0.000668451935094497,7.56180600747225e-07,-0.004338015877832,0.000216156384095482,1.0461149309326e-06,-2.20030606861107e-05,0.000178429299573389,-4.91441690770034e-05,0.000271011965788321,0.000745294245435438,7.65033388885894e-06,0.000578627411062618,0.139393113403224,0.0382544414650112,0.0603721895590168,-0.000123247787302572,-0.000100404974752322,1.66702176624654e-05,1.6540392260532e-07,1.94618971183225e-06,-5.03826450695801e-05,2.4911486861042e-06,-6.51300968074198e-07,0.0592260691866068,0.0344861048573812,-0.0205897090297679,0.0736963034300611,-0.274793590368074,-0.19173307899089,0.0507635613011728,0.000641148934797351,0.0566755502831267,0.259392028336881,0.00379456549624408,-0.106494038912783,-0.0122272455952373,0.126979923887116,0.0789170929823321,0.117636061400661,0.0540639157491965,-0.11900901618373,-0.275947817473759,0.0114856206507754,-0.178815077721417,0.12908068974805,0.166803570210942,0.0697875219343505,0.0970596672930872,-0.0673590974697373,-0.171581720335196,0.195735818163456
"t82",0.0929798205352177,0.167824063670586,0.0212880743582228,0.216263565133215,0.0408805859983713,0.00209257159351549,0.0446373376138999,0.000900905087017054,0.0560901065527031,-0.118223724966825,0.191460207183689,0.0908420803914431,-0.0807357449426496,-0.299595315440638,-0.0385797992828967,0.000329015721232673,0.000984999278592774,0.000141557028767877,0.000213599558595363,0.000424643277223993,-0.309267190773679,-0.00492618338905049,0.00277060317481938,0.0020597609701096,-0.00373301938314427,0.0584306405150595,-3.59339267534372e-05,-0.00433421791856393,1.69402240857708e-05,-5.6099573326196e-06,1.33457050975028e-15,-8.46286934347296e-05,0.00123236368289242,-0.036444550393031,-0.0325124780712534,-0.00686460340897471,-0.0022242983656403,0.00710884718568047,0.244777854027248,-0.228017476917029,0.00100554771680375,3.17664940940527e-06,0.000207178377591252,-0.000960244243873337,-0.0685006554876784,-0.00137648862370567,0.00230416716190041,0.000820134039929657,0.000599130673296856,0.000312063146242703,-0.00174903342088945,0.000668451935094327,7.56180600573753e-07,-0.00433801587783204,0.000216156384095173,1.04611492915841e-06,-2.20030606854476e-05,0.000178429299570257,-4.91441690776417e-05,0.000271011965789613,0.000745294245435539,7.65033388630543e-06,0.000578627411058749,0.13939311340324,0.0382544414650137,0.0603721895590233,-0.000123247787306431,-0.000100404974751651,1.66702176636504e-05,1.6540392192791e-07,1.9461897066142e-06,-5.03826450675687e-05,2.49114868763336e-06,-6.51300950393896e-07,-0.0592260691866059,-0.0344861048573805,0.0205897090297674,-0.0736963034300603,0.274793590368069,0.191733078990887,-0.0507635613011718,-0.000641148934797195,-0.0566755502831256,-0.259392028336876,-0.00379456549624402,0.106494038912781,0.0122272455952375,-0.126979923887114,-0.0789170929823314,-0.117636061400658,-0.0540639157491951,0.119009016183727,0.275947817473754,-0.011485620650774,0.178815077721414,-0.129080689748047,-0.166803570210938,-0.0697875219343492,-0.0970596672930856,0.0673590974697355,0.171581720335193,-0.195735818163453
"t83",0.0868512239714503,0.151228092295955,0.0182094369831791,0.178931776280335,0.0335479045906425,0.00164919086785389,0.0283069617594149,0.000562362694037919,0.026758033159924,-0.0457546282393685,0.0696808544040759,0.030607266855482,-0.0228647501300515,-0.0769677435380679,-0.00838916361429748,4.93938856249709e-05,-0.000112583647461029,-3.04707078470079e-05,-0.000119345428835155,-0.000275997962377505,0.563592240281359,0.0107684677580663,-0.00794698839988629,-0.0061926805463578,0.0132641142230535,-0.218625156546948,0.000178538186681974,0.0335413528360043,-0.000289787222804077,0.000557468686314004,6.30093136246456e-16,-0.00106009012165981,0.00754216789853113,-0.087387346602003,-0.0658383839710452,-0.0136860341046398,-0.00219529372001704,0.00682761515593638,0.130607703741085,-0.109083608543983,0.000449908528876657,7.08514518744071e-08,-1.72982015690173e-05,0.00025314587605179,0.0242249232128813,0.000625819094394344,-0.00115796793032281,-0.00051218451937228,-0.000397629117524478,-0.000286032538362717,0.00174717947854248,-0.000668355391267411,-7.57856142887155e-07,0.00435656669718272,-0.000217142453178958,-1.05108333306486e-06,2.23862045742976e-05,-0.000181494750503147,4.17645132439193e-05,-0.000206415106354455,-0.000565549868266774,-5.7318165222614e-06,-0.000172397383826009,-0.0377585439357723,-0.00898166916326823,-0.013598511953259,2.46922674661033e-05,1.81827434154063e-05,1.26053913473973e-05,1.25405271719087e-07,2.42884585355263e-06,-6.69232649837819e-05,3.31875330162069e-06,-8.78052273139973e-07,-0.0620871786216598,0.142842455572166,-0.163492842942349,0.0259853414265946,0.0226912610977195,-0.0803168797988854,-0.287862304609377,0.110478219096287,-0.1402359077709,0.22263575099486,0.134192023583446,0.0775102513210817,-0.0589378732724837,-0.133567720846169,0.107314552767071,-0.264076193318165,0.056008520591108,-0.0212097637209114,0.183923505662861,-0.208084767406046,-0.210102844392666,0.102039051783957,0.0654112741964162,0.038469381708556,-0.0802312988426599,0.00452395717741066,0.0497321112899315,-0.0229564639033558
"t84",0.0868512239714504,0.151228092295955,0.018209436983179,0.178931776280335,0.0335479045906426,0.00164919086785395,0.0283069617594149,0.000562362694037877,0.026758033159924,-0.0457546282393685,0.0696808544040759,0.0306072668554819,-0.0228647501300517,-0.0769677435380675,-0.00838916361429746,4.9393885625193e-05,-0.000112583647461105,-3.04707078471016e-05,-0.000119345428835155,-0.000275997962377461,0.563592240281363,0.0107684677580667,-0.00794698839988645,-0.00619268054635796,0.013264114223054,-0.218625156546949,0.00017853818668152,0.0335413528360051,-0.000289787222803872,0.000557468686315163,3.47321975895696e-16,-0.00106009012166008,0.00754216789853202,-0.0873873466020047,-0.0658383839710471,-0.0136860341046399,-0.00219529372001645,0.00682761515593767,0.130607703741089,-0.109083608543986,0.00044990852887615,7.08514517787297e-08,-1.72982015706341e-05,0.000253145876054323,0.0242249232128813,0.000625819094394311,-0.00115796793032265,-0.00051218451937407,-0.000397629117523939,-0.000286032538363527,0.00174717947854196,-0.000668355391266768,-7.57856141901832e-07,0.00435656669718028,-0.000217142453178672,-1.05108333256089e-06,2.23862045743479e-05,-0.000181494750503309,4.17645132434474e-05,-0.000206415106354508,-0.000565549868266125,-5.73181652349652e-06,-0.000172397383828498,-0.0377585439357758,-0.00898166916326958,-0.0135985119532631,2.46922674666412e-05,1.81827434153174e-05,1.26053913474303e-05,1.2540526944725e-07,2.42884585330283e-06,-6.69232649814968e-05,3.31875330335588e-06,-8.78052267061502e-07,0.0620871786216583,-0.142842455572165,0.163492842942348,-0.025985341426594,-0.0226912610977193,0.0803168797988849,0.287862304609375,-0.110478219096286,0.140235907770899,-0.222635750994859,-0.134192023583445,-0.0775102513210815,0.0589378732724831,0.133567720846168,-0.10731455276707,0.264076193318164,-0.0560085205911079,0.021209763720911,-0.18392350566286,0.208084767406044,0.210102844392665,-0.102039051783955,-0.0654112741964162,-0.038469381708556,0.0802312988426595,-0.00452395717741086,-0.0497321112899307,0.0229564639033566
"t50",0.0858563340870862,0.148349680346239,0.0176225369677715,0.171377580701468,0.0320423165343614,0.00155140226060316,0.0230749123291686,0.000450980128341542,0.0116874369870862,0.00689130834200065,-0.0284145475764266,-0.0247248664423282,0.0493689738435711,0.256246941395203,0.0548320036465024,-0.00153857148386582,0.00133809837897536,0.00013762641300763,8.24021556037613e-05,0.000122627038683857,0.104194122964494,0.00147930383657728,0.00129025751711678,0.00174710124812936,-0.018578964507475,0.568277753822966,0.000422567042784836,0.043660874443884,-0.00031280669500296,0.000563345350370767,2.04831283094609e-17,-0.000997168557935135,0.00679538651973923,-0.0704347378930854,-0.0511577465405957,-0.0105937343175698,-0.00124213134434253,0.00378181563462787,0.0244129371754241,-0.00973968358936373,1.06158353323921e-05,-1.41615654100505e-06,-0.00011722976668517,0.000749722425243571,0.0613461848653047,0.00142270483258932,-0.00254344093720235,-0.00107047105632516,-0.00082705411736101,-0.000760872825663795,0.0174207396358291,-0.00724785744857694,-1.08670724716549e-05,0.0910514192165908,-0.00486629111492948,-2.47458685134141e-05,-0.000112553429418494,6.81995263746398e-05,1.79577227086697e-05,-9.65728649146019e-05,-0.000264915848606313,-2.69458147096613e-06,-2.70509179312057e-05,-0.003369930276353,0.000239902167627572,0.000868319936918664,-4.3947503970021e-06,-5.24252969761295e-06,1.52607927673487e-05,1.51736947116713e-07,2.70158678770949e-06,-7.38555375425698e-05,3.66121507114781e-06,-9.67268957777212e-07,0.00944020592404141,-0.0481178177400517,0.160486071763828,0.114422335108504,-0.0625650682588521,0.114951556166362,-0.15636683099101,-0.126961522111484,0.229758677630169,0.0151311375026019,-0.0284282559740593,0.021966914618359,0.375486467642119,0.101148400216122,0.132294941181738,-0.149984918264589,-0.0302402673519918,0.12049129211007,-0.0949022672999512,-0.316386723408398,0.0840610864912228,0.0046798455946788,-0.0706774933932355,0.0913281689373991,0.00543008851568758,0.0905003622318966,-0.0404852348761939,0.0264429701683009
"t51",0.0858563340870862,0.148349680346239,0.0176225369677716,0.171377580701468,0.0320423165343615,0.00155140226060315,0.0230749123291685,0.000450980128341519,0.0116874369870863,0.00689130834200072,-0.0284145475764267,-0.0247248664423282,0.049368973843571,0.256246941395204,0.0548320036465026,-0.00153857148386592,0.00133809837897533,0.000137626413007408,8.24021556037058e-05,0.000122627038683913,0.104194122964494,0.00147930383657767,0.0012902575171167,0.00174710124812918,-0.0185789645074746,0.568277753822968,0.000422567042784865,0.0436608744438838,-0.000312806695002533,0.000563345350370812,4.87194922858124e-17,-0.000997168557934767,0.00679538651973934,-0.0704347378930861,-0.0511577465405959,-0.0105937343175703,-0.00124213134434196,0.00378181563462814,0.0244129371754238,-0.00973968358936369,1.06158353329611e-05,-1.41615654146825e-06,-0.000117229766685906,0.000749722425240795,0.0613461848653053,0.00142270483259102,-0.00254344093720208,-0.00107047105632357,-0.000827054117361156,-0.000760872825664012,0.0174207396358276,-0.00724785744857578,-1.08670724699791e-05,0.0910514192165857,-0.0048662911149299,-2.47458685115904e-05,-0.000112553429417806,6.81995263745292e-05,1.7957722707157e-05,-9.65728649141315e-05,-0.000264915848606473,-2.69458147358903e-06,-2.70509179308293e-05,-0.00336993027635492,0.000239902167627419,0.000868319936916625,-4.39475039561233e-06,-5.24252969979003e-06,1.52607927669043e-05,1.51736946181914e-07,2.70158678870869e-06,-7.38555375418485e-05,3.6612150720454e-06,-9.67268956514333e-07,-0.00944020592404119,0.0481178177400517,-0.160486071763828,-0.114422335108504,0.062565068258852,-0.114951556166361,0.15636683099101,0.126961522111483,-0.229758677630169,-0.0151311375026018,0.0284282559740594,-0.021966914618359,-0.375486467642118,-0.101148400216122,-0.132294941181738,0.149984918264589,0.0302402673519916,-0.12049129211007,0.0949022672999515,0.316386723408398,-0.0840610864912221,-0.00467984559467795,0.0706774933932352,-0.0913281689373992,-0.00543008851568742,-0.0905003622318967,0.0404852348761938,-0.0264429701683015
"t61",0.0867142724547565,0.150641312338544,0.0180376184662027,0.176321416337272,0.0330087763542478,0.00160836521743403,0.0247663395905525,0.00048526116088496,0.0131161882697487,0.00797392105692679,-0.0331592902167395,-0.029153144688762,0.0594940970247052,0.312315347710144,0.068031497136249,-0.00197287108653359,0.00202990385787745,0.000227514575871779,0.00021553136537944,0.00039225450094593,-0.0993176792803879,-0.000886856122901729,-0.000415352284771523,-0.00050741809265837,0.00376913019796646,-0.103338354592404,-4.24772272475567e-05,-0.00176059268204193,2.49746231800047e-06,-1.29308688798235e-07,1.14706640008596e-16,1.32884073312245e-05,-0.000341269395377316,0.0150727254576321,0.0134234216447039,0.00282962460870859,0.000626769327395169,-0.00194425222664202,-0.0172564792461563,0.0071940317957628,-8.03979312394287e-06,1.55784394118161e-06,0.000143144086447833,-0.00111090947785364,-0.101121349016726,-0.00267137766027527,0.00510550268978157,0.00259801129271545,0.00215055700708123,0.00385589799138357,-0.154674470333837,0.0651086235869635,0.000100765047153492,-0.869807801322949,0.0466878649374345,0.000238093519718787,0.00142332860651989,-0.00286244862637699,0.000257193371635676,-0.00106547217899526,-0.00290439724929457,-2.89328267184807e-05,-0.00017839124663592,-0.0218766860035754,0.00152673566330051,0.0054980949945804,-2.74720015457306e-05,-3.24587906139345e-05,7.15944727205809e-05,7.11592377271287e-07,1.1726034273199e-05,-0.000317185942488863,1.57158146416326e-05,-4.14354816540008e-06,-9.66673523992652e-15,-1.53459584473079e-16,3.53787390802342e-16,9.22942999806181e-16,2.06916269842918e-15,1.06903465362329e-15,-1.91124543186597e-15,-2.34670317509883e-17,-2.05874769212843e-16,8.60200509241695e-16,1.97963873213172e-16,-4.47449035928151e-16,8.08581681878553e-16,9.9858119457413e-16,8.45601977447732e-16,-1.5540597839571e-15,-2.78590153047991e-16,1.21185509591502e-16,-2.16419809695499e-15,-2.23146607769567e-15,6.2781394482144e-16,-2.19175210432823e-15,-1.12530127663458e-15,7.56502415334028e-16,-1.27098988920941e-15,5.02772569287054e-16,-4.72610301765111e-15,2.68207194889153e-15
"t105",0.0883671384337967,0.154975207215647,0.0188028523867311,0.18529557872085,0.0347566004319338,0.00170955778475223,0.027531661831699,0.000541012675260296,0.0152677876172906,0.00953102270104783,-0.0399045418623625,-0.0353636492686403,0.0733191229884372,0.387883276416518,0.0854801039727251,-0.00252850072956565,0.00281154792856087,0.000324538652443793,0.000339403639139757,0.000633865808911038,-0.218810191243833,-0.00213061149112355,-0.00115957746191244,-0.0014576318003007,0.0120529397260761,-0.34221328510071,-0.000172806708353436,-0.0102737921000884,2.99417640446005e-05,-8.63297680045449e-06,4.43674181288096e-17,-0.000105957808061719,0.00130699430544617,-0.0247929587353523,-0.0195662323147446,-0.00408128782729497,-0.00062350523906356,0.00191363192317182,0.0142178881604749,-0.00578733436310729,6.38092811804276e-06,-1.01901469672468e-06,-8.89875913028179e-05,0.00063110137088912,0.0548036653171471,0.00137031569532153,-0.00254902609455863,-0.00120626766947116,-0.000974084067858035,-0.001436014139172,0.0516664390418707,-0.0217091354536912,-3.34363768605406e-05,0.287350590776193,-0.0154141347146432,-7.85745428779462e-05,-0.000453253806700091,0.000836606262683361,-6.33550445706399e-05,0.0002512706553717,0.000684100136512368,6.78662018095688e-06,3.64615347256819e-05,0.00444382408493473,-0.000307648222298609,-0.00110560255171749,5.49480549241304e-06,6.46589296030356e-06,-1.22855113560211e-05,-1.22077468088554e-07,-1.90195610628302e-06,5.10204191522902e-05,-2.52692710782608e-06,6.65153189770284e-07,-0.461024060597744,-0.0125118862179767,-0.0302643731207793,0.0160169667424042,0.126893167013161,0.0058891187726344,0.0118355684730845,-0.0140499028687212,-0.00835520244815635,0.0785845540452984,0.0163866780716276,-0.0253717688385818,-0.0299236074293062,0.00246907997808681,-0.025390702989497,-0.0124373477118266,-0.0114345829241495,-0.0054360857802643,-0.0679369878027344,-0.00861382832142984,0.00415787746600814,-0.285252180185201,0.0033043845847054,0.0416980168696496,-0.108112064080523,0.0143380166586504,-0.401135294675058,-0.00250532228729363
"t106",0.0883671384337968,0.154975207215647,0.0188028523867314,0.18529557872085,0.0347566004319338,0.00170955778475213,0.0275316618316989,0.000541012675260371,0.0152677876172904,0.00953102270104794,-0.0399045418623625,-0.0353636492686399,0.0733191229884369,0.387883276416517,0.0854801039727254,-0.00252850072956582,0.00281154792856108,0.000324538652443754,0.000339403639139757,0.000633865808911159,-0.218810191243832,-0.00213061149112355,-0.00115957746191325,-0.00145763180030037,0.0120529397260754,-0.342213285100707,-0.000172806708353873,-0.0102737921000884,2.99417640441668e-05,-8.63297680150227e-06,-1.81849538847681e-16,-0.00010595780806158,0.00130699430544594,-0.024792958735351,-0.0195662323147455,-0.00408128782729381,-0.000623505239062857,0.00191363192317296,0.0142178881604746,-0.00578733436310656,6.38092811708346e-06,-1.01901469700705e-06,-8.89875913024155e-05,0.00063110137089302,0.0548036653171447,0.00137031569532346,-0.00254902609455724,-0.00120626766947338,-0.00097408406785637,-0.00143601413917213,0.0516664390418678,-0.0217091354536903,-3.34363768595136e-05,0.287350590776174,-0.015414134714642,-7.857454287443e-05,-0.00045325380669879,0.000836606262682853,-6.33550445678643e-05,0.000251270655370631,0.000684100136512053,6.78662018469001e-06,3.64615347281522e-05,0.00444382408493927,-0.000307648222293198,-0.00110560255173793,5.49480548918283e-06,6.46589295752453e-06,-1.22855113545563e-05,-1.22077466420401e-07,-1.90195609189392e-06,5.10204191523419e-05,-2.52692709543056e-06,6.65153192073997e-07,0.461024060597752,0.0125118862179769,0.0302643731207793,-0.0160169667424049,-0.126893167013163,-0.00588911877263516,-0.0118355684730829,0.0140499028687212,0.00835520244815658,-0.0785845540453002,-0.0163866780716278,0.0253717688385821,0.0299236074293057,-0.00246907997808721,0.0253907029894966,0.0124373477118281,0.0114345829241498,0.00543608578026441,0.0679369878027358,0.00861382832143135,-0.0041578774660084,0.285252180185204,-0.00330438458470487,-0.0416980168696502,0.108112064080524,-0.0143380166586506,0.401135294675063,0.00250532228729196
"t38",0.0728704426172921,-0.104587183127535,0.00156175539788603,-0.0572520703403337,0.223847779237828,0.00918137585223964,0.0177787517675661,-0.00448882335879763,0.127132044889356,-0.0694682238747561,-0.0782470214824038,0.00825419124548115,-0.0326797653699678,0.000756541762228442,0.00328217033976302,-0.00018252947958927,0.00100733976523943,0.104045915819986,-0.0334665051101064,6.2745659027206e-05,2.75426434776203e-05,-5.96409991832905e-05,0.000209610243455997,0.000661832437447404,-0.00331483675863452,-8.76363537870919e-05,-6.81117527310225e-06,-0.0008854377058744,0.00158508639783243,-0.000175483409886798,-1.01474259762743e-16,0.000360927188592116,-0.000776028353584382,0.0284379063979407,-0.0264068657412512,-0.0233573144544559,-0.700983235761532,-0.104796602075641,-0.0064946915763861,-0.0039294414075119,-0.000129437224012271,0.000642696697828122,-0.0016338343594647,0.00109078121956071,0.00145817820437362,-0.00136723155917337,0.000517277227026584,0.00298620141364138,0.0112544075054983,0.125521264047054,0.0149919692715015,0.0284381056640553,-0.000109685036218558,-0.000218432210181115,-0.0015084754926625,-4.29517661532054e-08,0.0417371730648593,8.76111228967358e-07,1.38251885298405e-05,-0.000215069948366115,-2.95998759955172e-05,-2.24484923310618e-05,-0.00022046112628894,-0.00260965516301755,0.0342416456427703,-0.0144303968613126,0.596220684446608,-0.00032306855182335,-5.45852991503083e-05,-3.60328615049097e-06,-3.94549873098681e-05,0.000224961008012288,0.000150182448069628,3.01111284753078e-05,5.38805111638396e-15,-6.72205346941013e-16,-9.48812426196377e-16,-2.54895930751342e-16,-1.80411241501588e-16,-3.42174205636425e-16,1.27849120179491e-15,7.5243630770494e-17,8.15428453926348e-16,-1.35303010115329e-15,-1.6230506522108e-16,6.60712803912666e-16,-8.03068549160013e-16,-2.216163450669e-15,8.54784992787572e-16,-7.42027966849079e-16,2.15973072759112e-16,1.69784027332157e-15,6.41847686111419e-16,-9.00755164900957e-16,-5.22585447138013e-16,-4.15813217191641e-15,-2.44812850547227e-16,1.29475423438219e-15,-7.10369263412503e-16,1.58510357617381e-16,-1.13450915328883e-15,-4.00287442081648e-16
"t39",0.0750014842697891,-0.109258208979359,0.00166635804279107,-0.0619016528489725,0.242809779754897,0.0101173583161019,0.021212586833347,-0.00538496084748843,0.16607790594869,-0.0960780139115867,-0.109887779699868,0.0118058605041342,-0.0485335535631353,0.00114518400056373,0.00511672459952123,-0.000299970412261377,0.00211657384450802,0.245352040895266,-0.137844132115666,0.00032433571210731,-5.78402208800156e-05,8.5899728685806e-05,-0.000188380467366985,-0.000552176359743335,0.00215047117601805,5.27740604340712e-05,2.78539653888348e-06,0.000208351367755851,-0.000151723999743203,2.68919270525925e-06,-1.36572094081145e-16,3.83516442305494e-05,-0.000149257828976679,0.0100101151922236,-0.0100997972885224,-0.00899851934205437,-0.351868360768573,-0.0530280009781219,-0.00378245345106424,-0.00233487988360389,-7.78016610446415e-05,0.00046246114866498,-0.00124022241405813,0.000918197855402711,0.00130266471273981,-0.00131688514845278,0.000518413119212675,0.00336502159355677,0.013255165307999,0.236899392196246,0.0444631905806253,0.0851791984441782,-0.000337484655299035,-0.000689353611167765,-0.00477814497909543,-1.36382977572154e-07,0.168076021056211,1.07472908864736e-05,-4.87754182357768e-05,0.000559585416908436,7.64366470041329e-05,5.65391667524621e-05,0.000297156312138032,0.00344127252369125,-0.0439111555959264,0.018373738657883,-0.74546137891191,0.00039845776647622,4.39432159771314e-05,2.89896465931763e-06,2.77768806663344e-05,-0.000155406152383197,-0.00010365413959067,-2.07062503577071e-05,-4.63171168085807e-15,3.36211093687755e-16,4.22676216943474e-16,-1.17719961383045e-15,-1.8995222061946e-16,1.64148208914305e-16,-3.84024409494366e-16,7.60025722912339e-17,-6.15718413754518e-16,1.38021647062836e-15,7.13459239604086e-16,-1.00754907889078e-15,5.6768825751341e-16,3.19709536622526e-15,-2.26034468919778e-15,3.04010289164935e-16,-1.3834419720915e-16,-2.92192485484843e-16,-8.86443696224148e-16,1.60461921527855e-15,1.36305897124878e-15,5.18595583143266e-15,1.85466334130802e-15,-1.51815409202283e-16,8.93382590128056e-17,-5.01822975534916e-16,2.14238349283136e-16,6.46292915018609e-16
"t101",0.0764310920865617,-0.112401527268521,0.00173705217020488,-0.0650522371399698,0.255666626515855,0.010753906191787,0.0235811095594461,-0.00600363744124385,0.193321576650213,-0.114839578311035,-0.132241114828864,0.0143208670844906,-0.0598116075496323,0.00142227311432259,0.0064290537350797,-0.000384452593699159,0.00293159145694648,0.349982942505389,-0.2170672467639,0.000524112070141604,-0.000127429777700014,0.000206368253310891,-0.000525919206976281,-0.00158620639070602,0.00687678538703459,0.000174765552060342,1.13316061024034e-05,0.00121581706996089,-0.00181900009697234,0.000179537338927595,1.75399573046544e-16,-0.000305804605282355,0.000571627972391954,-0.0164655273258011,0.0147216548291162,0.0129789468685627,0.350035901264295,0.052192855485989,0.00311642365585403,0.00187832511278195,6.17487040837222e-05,-0.000302504438873612,0.000771002198164366,-0.00052162299165431,-0.000705991381955252,0.000675512270204382,-0.000258828297414402,-0.00156239380743011,-0.0060038610001149,-0.0882261090711808,-0.0148521906736312,-0.0284012570837332,0.000111985896279396,0.000227735560801422,0.00157751849420707,4.50084909534953e-08,-0.0535231962664839,-3.14110470927371e-06,1.20149628124039e-05,-0.000131967213425104,-1.80038459480268e-05,-1.32620933997827e-05,-6.07360248817109e-05,-0.000699027710188319,0.00884841383009562,-0.00369474379125408,0.149103270509577,-7.93740376047796e-05,-7.54059438312551e-06,-4.97332847067039e-07,-4.50539426816052e-06,2.49975991092046e-05,1.66664255421092e-05,3.32392141762748e-06,-0.0129444005644109,0.0338696372043208,0.0170592105708512,0.272344163737333,0.0742323162117265,0.0816018542977774,-0.00306288748962595,-0.0677990483271385,0.0720482409766093,-0.00180911517372035,-0.0905047685086378,-0.00299170781575465,0.0485506799452043,-0.196328367715522,0.300931077368502,0.221698019146997,-0.00556492803388857,-0.310131030340492,0.0805104438124594,-0.00603608467043016,-0.140419208353116,-0.0557346429858207,-0.199172305982382,-0.175386235330174,-0.00162846691376869,-0.12926076516883,0.0193581034381825,-0.0192760003542889
"t102",0.0764310920865617,-0.112401527268521,0.00173705217020478,-0.0650522371399698,0.255666626515855,0.0107539061917871,0.023581109559446,-0.00600363744124385,0.193321576650213,-0.114839578311035,-0.132241114828864,0.0143208670844906,-0.0598116075496323,0.00142227311432245,0.00642905373508004,-0.000384452593699155,0.00293159145694637,0.349982942505389,-0.217067246763901,0.000524112070141722,-0.000127429777699653,0.000206368253311162,-0.000525919206976073,-0.00158620639070592,0.00687678538703524,0.000174765552060328,1.13316061016487e-05,0.00121581706996077,-0.00181900009697152,0.000179537338927753,3.37072338971046e-17,-0.000305804605282239,0.000571627972391746,-0.0164655273258009,0.0147216548291162,0.0129789468685608,0.350035901264298,0.0521928554859902,0.00311642365585393,0.00187832511278217,6.17487040843381e-05,-0.000302504438873108,0.000771002198160883,-0.000521622991653858,-0.000705991381954798,0.000675512270203189,-0.000258828297415276,-0.0015623938074313,-0.00600386100011491,-0.0882261090711816,-0.0148521906736312,-0.0284012570837338,0.000111985896277058,0.000227735560800822,0.00157751849420833,4.5008492379167e-08,-0.0535231962664858,-3.14110470937389e-06,1.20149628156131e-05,-0.000131967213421977,-1.80038459482344e-05,-1.32620933987367e-05,-6.07360248812356e-05,-0.000699027710188433,0.00884841383009217,-0.00369474379125178,0.149103270509581,-7.93740375943531e-05,-7.54059438328684e-06,-4.9733284908127e-07,-4.50539427212498e-06,2.49975991084012e-05,1.66664255358939e-05,3.32392141637241e-06,0.0129444005644111,-0.0338696372043207,-0.0170592105708508,-0.272344163737332,-0.0742323162117263,-0.0816018542977773,0.0030628874896256,0.0677990483271385,-0.0720482409766093,0.00180911517371984,0.0905047685086374,0.00299170781575504,-0.0485506799452043,0.196328367715521,-0.300931077368501,-0.221698019146997,0.00556492803388857,0.310131030340491,-0.0805104438124592,0.00603608467042965,0.140419208353116,0.0557346429858193,0.19917230598238,0.175386235330173,0.00162846691376922,0.12926076516883,-0.0193581034381819,0.0192760003542887
